name,lat,lon,vars,star,end,accum_TCP_50Y,accum_TCP_1TC,TCP_p70,TCP_p80,TCP_p90,TCP_p95,TCP_p100,TCP_p99,num_record
USC00224939,31.6756,-89.1236,PRCP,1891,2020,4013.9484689413207,4.694676571861193,34.28771162440567,41.048978563293325,55.35000000000001,86.2299999999999,177.8,161.35099999999994,124
USC00224966,31.1494,-88.555,PRCP,1894,2020,6005.133463141288,7.02354791010677,36.08641969254362,48.3,73.7,99.3,210.1,174.82000000000022,161
USC00225943,31.8375,-89.5975,PRCP,1940,2020,4220.402255903911,4.9361429893613,35.2154793038517,47.920000000000016,65.34000000000003,104.22999999999999,184.9,168.576,119
USC00225987,31.5519,-90.1058,PRCP,1907,2020,3596.3860863377486,4.206299516184501,33.93723068143075,37.72435915217574,69.66,84.09999999999998,195.1,158.656,109
USC00226177,31.5889,-91.3408,PRCP,1892,2020,4545.397316857162,5.316254171762763,33.119519088954554,42.2,68.85,93.175,172.7,163.11000000000007,136
USC00226476,32.2061,-90.5133,PRCP,1948,2020,2958.3501603942386,3.4600586671277647,33.14798786772162,42.4,59.05,83.85,135.9,127.72999999999998,96
USC00226894,32.7692,-89.1303,PRCP,1949,2020,3784.9987221094793,4.4268990901865255,39.69999999999998,53.559282284714676,93.13999999999999,113.19999999999999,211.1,171.07999999999993,93
USC00227128,30.8408,-89.5453,PRCP,1896,2020,5192.039010274899,6.072560245935554,33.799545221316734,41.82,57.2,89.08000000000007,223.5,130.32200000000017,158
USC00227132,31.985,-90.9719,PRCP,1893,2020,3216.5830376664785,3.7620854241713197,33.246482283281395,50.660000000000004,69.25000000000001,92.84,131.6,128.82800000000003,100
USC00227220,31.1775,-89.4156,PRCP,1940,2020,5695.186632151308,6.661036996668196,33.86419406354436,50.54000000000004,72.1,122.20999999999998,212.9,185.9060000000003,152
USC00227840,30.6264,-89.055,PRCP,1954,2020,6820.4993204393295,7.977192187648338,34.8,52.89084554615083,82.76000000000008,122.88,356.9,197.51599999999976,169
USC00228556,31.4222,-89.5386,PRCP,1940,2020,5734.14776635126,6.706605574679836,33.35400359152507,44.980000000000004,73.26000000000006,99.64999999999998,226.3,195.44899999999996,154
USC00229326,32.5972,-89.4606,PRCP,1938,2020,3747.486218081632,4.383024816469745,34.8,46.2,61.34959055640441,76.7,313.4,126.52000000000002,111
USC00229439,31.6772,-88.6708,PRCP,1892,2020,5332.276040506917,6.236580164335575,35.61849597625269,45.660000000000004,71.84000000000005,101.75999999999996,214.6,146.15599999999984,147
USC00270690,44.4536,-71.1856,PRCP,1886,2020,2004.5535562469174,2.344507083329728,42.63241311882635,46.44083611897909,61.23219027104801,86.38999999999994,165.1,143.24999999999994,47
USC00271647,44.8611,-71.5392,PRCP,1960,2020,1584.4460443996832,1.853153268303723,44.044295513777094,50.996374240492045,63.75290451564618,66.9492232626694,73.82207765083666,72.14890892002711,38
USC00272174,43.1433,-70.95,PRCP,1893,2020,2653.5397581221514,3.103555272657487,46.76297747429001,50.5,58.033716327688836,68.75694026734607,132.8,120.44999999999989,66
USC00272800,43.0303,-71.0839,PRCP,1963,2020,2763.301608748121,3.231931706138153,44.72555516625358,50.316274748316594,55.80573506103194,63.72792718992744,188.0,149.79199999999997,65
USC00272999,45.09,-71.2906,PRCP,1918,2020,1777.050220008811,2.0784213099518256,42.40473669983858,46.178319327364235,52.9070814980321,58.66764711374504,82.3,77.828,44
USC00273850,43.7053,-72.2856,PRCP,1884,2020,1715.8430653395596,2.0068339945491926,46.82051533708098,51.1,58.00011166258973,68.1,91.7,87.74000000000001,41
USC00274399,42.9389,-72.3247,PRCP,1893,2020,2453.457948227994,2.8695414599157827,44.57981611018131,49.5,55.4,63.32297421262105,111.0,91.01999999999995,61
USC00274480,43.5492,-71.4644,PRCP,1926,2020,2484.6186742487184,2.905986753507273,40.06039357372591,48.42294059906385,57.25898013380393,75.10999999999999,102.6,99.36699999999999,62
USC00274556,44.4958,-71.5767,PRCP,1892,2020,1888.2379797782285,2.2084654734248286,43.741653440489316,48.44722751772495,51.82411123644386,54.81189908288805,60.7,59.49999999999999,49
USC00275211,42.9892,-71.3933,PRCP,1942,2020,2748.957220018499,3.21515464329649,45.06488141020651,49.536934106060194,64.80088116372073,70.225,133.4,109.7399999999998,66
USC00275712,42.7914,-71.4736,PRCP,1885,2020,2949.928479942038,3.45020874847022,44.56703593673706,55.34134979009862,63.13,76.33999999999999,127.3,118.33000000000001,70
USC00275868,43.3772,-72.1811,PRCP,1928,2020,2403.807444750547,2.8114706956146747,46.08625413341456,53.39696210002748,69.95038616859536,75.49000000000001,152.4,111.79200000000006,55
USC00276818,44.2581,-71.2525,PRCP,1930,2020,2419.2458787846113,2.8295273436077326,47.452920859044696,55.40736121784363,65.78000000000002,94.5856965793549,162.8,147.87599999999992,53
USC00280927,40.5561,-74.5717,PRCP,1956,2020,3596.9535464998253,4.206963212280497,44.91316145959939,51.449268191308036,75.19999999999999,95.58499999999995,211.6,183.64900000000014,78
USC00281327,41.1092,-74.4828,PRCP,1948,2020,2943.8352294127612,3.4430821396640483,50.78055013887678,64.53737538904065,80.78000000000002,97.66999999999999,177.3,163.72200000000007,63
USC00281335,40.7436,-74.3539,PRCP,1931,2020,3741.175211063539,4.3756435217117415,52.696824505088465,61.92,73.31170279204184,106.39499999999987,222.5,199.7850000000001,78
USC00281582,41.03,-74.4247,PRCP,1893,2020,3074.762339221029,3.5962132622468173,48.18800203580038,59.68000000000001,76.47000000000003,87.505,185.9,177.25699999999998,68
USC00283029,40.5739,-74.8817,PRCP,1898,2020,3729.9766312615807,4.362545767557404,45.98942040446573,53.65224462464704,75.14,83.57,215.6,195.67399999999984,83
USC00283951,40.2664,-74.5642,PRCP,1893,2020,3716.6277021022306,4.34693298491489,44.571288799858124,50.06475429126022,60.2,74.7359804855855,200.4,147.4380000000002,92
USC00284229,39.7994,-74.7806,PRCP,1901,2020,3752.515662598371,4.388907207717393,46.37262481421929,53.69828639694124,74.24119517556329,91.45999999999995,142.5,126.22000000000008,89
USC00284635,40.3594,-74.9447,PRCP,1931,2020,3750.5265456608618,4.386580755158903,46.2045481621812,51.68820296237462,68.4996884607768,95.57499999999996,190.5,144.13099999999997,90
USC00285346,39.4506,-74.7472,PRCP,1944,2020,2903.343624618901,3.395723537565966,39.245826317678194,46.30000000000001,62.78000000000004,85.76999999999994,196.6,140.4340000000004,75
USC00286055,40.4728,-74.4225,PRCP,1968,2020,4005.223812669588,4.684472295519986,45.262563281879835,52.01094079194873,69.94000000000003,121.85999999999979,202.2,195.51200000000003,89
USC00286460,41.0356,-74.5011,PRCP,1941,2020,3180.8445293358473,3.720285999223213,48.973232127549515,55.520000000000024,72.38000000000002,98.03999999999988,192.5,158.29599999999965,69
USC00288644,41.2214,-74.6625,PRCP,1893,2020,2702.4629160061872,3.160775340358114,47.54006361356047,55.219613876318434,70.91737472354959,122.95499999999994,163.6,161.94799999999998,60
USC00300063,42.4697,-73.9267,PRCP,1942,2020,2423.083453896256,2.8340157355511764,46.22704405636324,51.067691182581754,64.7358993376932,102.09999999999998,175.0,144.21599999999984,53
USC00300889,40.9519,-72.2981,PRCP,1930,2020,3632.1858529891547,4.248170588291409,41.21508128951447,47.8,62.472641716219016,94.82499999999999,178.8,149.6450000000002,86
USC00301168,42.1944,-76.3128,PRCP,1944,2020,2080.2947226453266,2.433093242860031,41.772590858812464,48.37094785779902,64.98124092991627,82.78499999999998,134.9,112.35800000000009,52
USC00301752,42.7167,-74.9267,PRCP,1893,2020,1777.2440248573137,2.078647982289256,41.31588705970618,43.23663110408239,53.14,56.440237435098,92.7,87.5518418399727,49
USC00302554,44.2139,-73.5986,PRCP,1897,2020,1800.8152939485767,2.1062167180685107,44.38795689236754,48.40788130135685,86.77000000000005,99.53129585665087,152.7,134.0890000000001,38
USC00302610,42.0997,-76.8358,PRCP,1893,2020,1966.4597878601292,2.299952968257461,43.282586530881076,47.4113706582828,70.75,92.375,100.6,97.62999999999998,46
USC00304102,43.7547,-74.2756,PRCP,1899,2020,1889.8043057747677,2.210297433654699,42.24917994185341,45.06206308904179,58.80054427724427,79.8238590368999,95.0,91.36599999999999,47
USC00304174,42.4492,-76.4492,PRCP,1893,2020,1885.7048155291147,2.2055027082211867,41.1135910864618,45.805215742708036,60.228836068697845,73.56999999999996,90.2,84.95699999999998,50
USC00304731,41.8017,-74.74,PRCP,1898,2020,3108.911030225094,3.636153251725256,48.0,53.3,64.8,93.94999999999999,137.7,123.06999999999994,71
USC00305248,42.8503,-73.6094,PRCP,1965,2020,1715.238611294999,2.0061270307543846,43.15862626872845,46.92962530434155,59.2032673846855,68.88499999999998,92.7,89.58399999999997,42
USC00305426,41.7681,-74.155,PRCP,1896,2020,3100.395323433754,3.626193360741233,53.739999999999995,63.800000000000004,95.78999999999999,112.27999999999993,208.5,159.70000000000005,62
USC00305751,43.2097,-75.6453,PRCP,1932,2019,1796.2687608730387,2.100899135524022,43.287903940458875,46.89548713983783,51.961076429665695,58.91335820440772,102.6,90.94499999999994,46
USC00305925,43.6611,-73.8969,PRCP,1907,2020,2023.9835961763097,2.367232276229602,43.768285627967984,49.562897913699395,72.16000000000001,78.22037371563584,91.7,87.18799999999996,49
USC00306062,43.1592,-74.2042,PRCP,1903,2020,1656.3666779112061,1.9372709683172002,50.39999999999999,55.60316826059528,60.468043960438145,69.12000000000002,93.0,89.12399999999997,39
USC00306085,42.5117,-75.5197,PRCP,1906,2020,2105.784961058256,2.4629063872026387,43.29048773813621,47.59890266424189,57.12110475852059,79.97500000000001,91.4,91.01500000000001,56
USC00306538,44.5656,-73.5706,PRCP,1938,2020,1310.2751579536912,1.5324855648581184,48.47693240461019,66.73687326670947,71.11117427981723,94.39838070986289,114.3,111.51799999999999,27
USC00306774,41.3892,-74.6906,PRCP,1893,2020,2889.7187157406725,3.3797879716265173,45.05211900462166,50.8104459588948,68.95921162791761,106.40999999999994,163.3,147.92200000000008,67
USC00307134,40.9619,-72.7158,PRCP,1938,2020,3458.5976011369657,4.04514339314265,40.67365051335258,50.08261822231337,59.953708433179,98.38,141.7,140.44,85
USC00307210,41.5917,-74.6142,PRCP,1963,2020,3028.0192242822613,3.541542952376914,49.47669452145435,57.30935545107933,70.91000000000003,92.66999999999999,137.7,129.65999999999997,68
USC00307484,43.0411,-73.8211,PRCP,1955,2020,1815.9843759719802,2.123958334470152,46.448079332906026,49.6070860332557,58.121141538789885,85.8298653889052,107.4,102.06800000000001,44
USC00307705,42.6772,-75.5067,PRCP,1907,2020,1886.998688926958,2.2070160104408867,40.92506638162195,46.6548722056677,53.433280341883716,63.541041615291235,87.6,78.19999999999999,51
USC00308578,43.2761,-75.1567,PRCP,1909,2020,1247.6432525165771,1.4592318742883943,46.31552064908165,50.60493048689091,58.08962296002769,68.7501253365762,77.82713651350602,75.36972419431916,32
USC00308600,42.7508,-73.6856,PRCP,1932,2020,2000.6416909806476,2.339931802316547,43.2,48.3,57.4,59.134588233979585,88.1,86.6,51
USC00310090,35.3992,-80.1994,PRCP,1911,2020,5114.153862460262,5.9814665058014755,46.75999999999999,53.137871164848335,75.23000000000006,100.33499999999997,177.8,163.35399999999998,132
USC00310286,35.7083,-79.8381,PRCP,1926,2020,4915.983181772399,5.749687931897543,41.563263254660896,51.13614124314396,75.4,93.35,191.0,127.98999999999987,131
USC00310576,35.1311,-76.8161,PRCP,1968,2020,8155.43775370152,9.538523688539788,41.4,49.5,84.3,110.5,234.7,165.1,201
USC00311239,36.0603,-79.4481,PRCP,1950,2020,3758.6356002848697,4.396065029572947,40.37843601541273,49.96775055552878,57.93158456768996,74.89,130.8,90.31299999999999,110
USC00311515,35.3319,-79.4067,PRCP,1948,2020,4967.141508582463,5.80952223226019,41.5864806186717,52.06619289884371,83.67999999999999,103.49999999999997,175.3,142.54199999999992,127
USC00311606,34.9833,-76.3,PRCP,1955,2020,7856.522294291359,9.18891496408346,38.0372904302969,46.32583350451067,67.39999999999999,93.73282488196173,233.7,209.73599999999988,215
USC00311677,35.9086,-79.0794,PRCP,1891,2020,5546.890275483143,6.48759096547736,40.84936098124618,50.02000000000001,62.4200000000001,96.5,195.1,163.3760000000001,149
USC00311820,35.6408,-78.4633,PRCP,1955,2020,5850.2628459742355,6.842412685349983,39.232892988271814,50.2,71.82000000000005,96.1,241.3,177.40000000000032,149
USC00311975,35.4111,-80.5833,PRCP,1891,2020,5346.312971690372,6.252997627708038,44.25999999999999,55.50665459014742,76.42000000000002,97.57999999999998,223.5,149.91599999999994,129
USC00312500,35.3247,-78.6881,PRCP,1962,2020,5590.4211332398645,6.53850424940335,40.25,48.67692685455525,76.21069849663614,95.54999999999991,188.0,166.19799999999998,140
USC00312635,36.0164,-76.5517,PRCP,1872,2020,6302.51142829875,7.371358395671052,36.54346863083697,44.57266979037697,75.64000000000004,117.90999999999995,274.6,204.30999999999975,162
USC00312719,36.3097,-76.205,PRCP,1911,2020,6148.628044904714,7.1913778302979114,37.3,44.39728014492687,58.04000000000002,108.22000000000001,199.1,159.62800000000001,173
USC00312732,34.6272,-78.6114,PRCP,1910,2020,5041.899517552503,5.896958500061407,35.77965949987822,42.32458728611074,62.18000000000001,104.57499999999999,298.5,183.11900000000009,142
USC00313017,35.0583,-78.8583,PRCP,1871,2020,5630.512487273408,6.585394721957202,37.24581524428129,43.64380734198038,56.56000000000004,76.89999999999998,206.5,118.97999999999945,169
USC00313356,35.2672,-81.1436,PRCP,1930,2020,4154.46099540007,4.859018708070257,41.75965230305569,49.3277439273276,58.88000000000001,81.22999999999998,154.9,139.94999999999996,115
USC00313555,36.0503,-79.3728,PRCP,1902,2020,4965.612210583498,5.807733579629823,40.579021393362304,48.071574016051166,58.9775952875434,83.76500000000001,168.9,120.81499999999986,138
USC00313638,35.64,-77.3983,PRCP,1875,2020,7529.481826044739,8.806411492449987,35.76146403473863,44.48877078278319,76.38,122.8099999999998,273.1,211.23299999999924,190
USC00313784,34.8872,-79.6922,PRCP,1950,2020,5522.160541750054,6.458667300292461,40.096478090088375,50.4,65.49999999999999,83.80999999999999,198.1,156.418,155
USC00313969,36.3481,-78.4119,PRCP,1893,2020,5081.094642048661,5.942800750934106,36.98296450537558,45.28623820946458,61.49243352847144,89.23000000000008,136.7,131.40800000000007,143
USC00314063,35.9672,-79.9722,PRCP,1921,2020,4359.59689341355,5.098943734986608,38.291687773047975,45.400000000000006,75.48000000000003,103.85999999999999,132.8,128.81799999999993,119
USC00314456,36.3964,-77.4239,PRCP,1948,2020,6004.700149947745,7.023041111049994,39.11200067074247,44.78293457698855,64.15,97.30499999999998,309.9,177.2059999999999,154
USC00314464,35.1858,-79.6772,PRCP,1952,2020,5457.682187975333,6.383254021023782,38.03856822932738,51.70226783067112,77.38,95.53999999999998,163.6,144.86800000000008,145
USC00314689,35.2975,-77.5722,PRCP,1966,2020,7621.585824496582,8.914135467247464,40.053080305875056,57.40000000000002,91.85999999999997,134.56499999999977,336.5,216.81300000000033,170
USC00314860,34.7508,-79.4664,PRCP,1946,2020,5893.69496705354,6.893210487781918,38.07796420122001,47.73821687838272,68.20999999999997,100.02499999999975,261.6,158.1289999999999,160
USC00314962,36.1325,-77.1708,PRCP,1954,2020,6120.993552308437,7.159056786325658,37.350799284713105,50.02000000000001,75.08000000000011,101.77999999999997,228.1,181.4599999999994,159
USC00314970,35.8458,-80.2597,PRCP,1902,2020,3918.805405128157,4.583398134652815,37.5119620770746,44.40000000000002,50.8,91.4,135.6,104.50399999999999,113
USC00315123,36.1028,-78.3039,PRCP,1893,2020,5124.862683070315,5.993991442187503,35.9606194418106,43.400000000000006,54.499768557024126,66.15999999999997,191.8,152.12800000000001,145
USC00315771,34.9797,-80.5233,PRCP,1896,2020,5184.8297411302865,6.064128352199165,41.852276208817344,49.02469571810745,72.02999999999999,108.775,171.2,139.4969999999999,138
USC00315830,34.7336,-76.7358,PRCP,1948,2020,8036.593211380945,9.399524223837362,37.42007202050879,51.199997092735956,71.35999999999999,105.99999999999997,232.4,197.051,210
USC00315913,35.3339,-80.9867,PRCP,1892,2020,4248.491593803631,4.968996016144597,40.46,44.6244222477548,57.30000000000001,68.41499999999999,152.4,89.92400000000004,120
USC00316853,35.8722,-76.6592,PRCP,1945,2020,7279.656238697058,8.514217823037495,37.79027997855562,44.25341464667047,71.20000000000002,104.86999999999978,311.9,189.05800000000016,192
USC00317079,35.7944,-78.6989,PRCP,1892,2020,5063.212983113226,5.921886529956989,40.11634113867925,47.93059762381242,63.53,84.43999999999994,227.3,143.41599999999963,140
USC00317097,35.8222,-79.7917,PRCP,1905,2020,4581.747875114188,5.358769444577998,42.197014686509135,52.2,64.30000000000001,80.47999999999998,157.2,106.76800000000001,125
USC00317202,36.3797,-79.6944,PRCP,1962,2020,4335.871157752658,5.071194336552817,39.95668170812366,46.32866747212387,64.72999999999999,87.36999999999998,130.8,119.179,118
USC00317400,35.8936,-77.6805,PRCP,1914,2020,5984.385067830293,6.999280781088062,36.988427850252506,46.15078465404639,81.34000000000003,99.75,420.4,240.2130000000001,148
USC00317516,36.3464,-78.8858,PRCP,1893,2020,4924.116223374405,5.759200261256614,41.39528143858232,51.627880774334116,72.4,89.55000000000001,172.2,129.4199999999999,131
USC00317615,35.6836,-80.4822,PRCP,1893,2020,3535.0306559490396,4.134538778887766,37.099999999999994,45.052294417383294,68.17609283434047,98.25999999999996,149.9,127.45799999999991,99
USC00317924,35.7606,-79.4622,PRCP,1916,2020,5338.639777873943,6.2440231320163075,40.95374121135808,52.86248639705302,68.32999999999998,107.57500000000009,156.2,153.975,138
USC00317994,35.5172,-78.3442,PRCP,1892,2020,5828.7495655466,6.817250953855672,35.64524904402077,42.59150709066216,55.605343869600304,79.05000000000008,226.1,142.82700000000028,168
USC00318500,35.8847,-77.5386,PRCP,1870,2020,5626.046182617567,6.580170973821716,36.990502077317124,43.461931128626674,65.32,96.27999999999987,241.3,155.48800000000014,155
USC00318964,34.9586,-80.0781,PRCP,1938,2020,4634.904106330849,5.420940475240759,35.331799681064346,41.940000000000005,59.705239294142785,71.32999999999997,269.2,127.35799999999998,135
USC00319100,35.5525,-77.0722,PRCP,1893,2020,7020.550041271727,8.211169638914301,36.19304805777585,43.33835647256669,80.02000000000011,115.31999999999994,289.6,173.87199999999996,179
USC00319467,34.3208,-77.9206,PRCP,1949,2020,9305.043405878234,10.88309170278156,37.32953433402449,49.814189600166614,97.93999999999993,139.6699999999999,365.8,259.03000000000003,215
USC00319476,35.6939,-77.9461,PRCP,1916,2020,6254.005899591888,7.314626783148407,37.02236179270793,45.40381457835587,58.69999999999999,95.2399999999999,242.1,162.0499999999991,175
USC00360140,40.495,-78.4667,PRCP,1967,2020,2200.5450432772213,2.573736892721896,44.342558276538966,48.68949622623181,67.01015192930674,76.73661225871052,99.8,98.39999999999999,57
USC00360457,40.8208,-76.4983,PRCP,1944,2020,2515.5824065106867,2.942201645041739,43.56640048928487,48.48319577524495,65.15750663610402,97.42282118615474,176.5,151.12400000000002,62
USC00361354,39.9353,-77.6394,PRCP,1894,2020,2632.6661930573077,3.079141746265857,38.08488567975448,44.92720139397255,66.49240104107433,78.33454488855145,118.1,94.1020000000002,72
USC00361705,39.7994,-79.3664,PRCP,1946,2020,1984.4560198095946,2.32100119275976,37.21905002159477,47.2,57.8,67.50295851879216,100.1,87.39500000000007,56
USC00361737,40.0744,-75.3178,PRCP,1923,2020,3424.667287139353,4.005458815367664,50.11999999999999,59.58000000000001,92.45999999999998,122.17999999999992,238.8,197.97600000000006,73
USC00361833,41.7375,-77.1158,PRCP,1956,2020,1823.6241049474224,2.1328936899969855,44.53161531321958,47.798216291105824,58.894878432097045,74.92500000000001,123.2,103.75999999999988,46
USC00362183,40.1275,-79.4058,PRCP,1943,2020,1600.690286658189,1.8721523820563615,36.992128777061424,42.01843765279293,57.544767708588715,76.48831059749952,108.7,105.64699999999999,44
USC00362470,40.4681,-78.7289,PRCP,1964,2020,2195.9015590784265,2.5683059170507914,40.43988974350537,50.93952017365551,60.472280365513434,77.46060441030546,87.4,86.392,57
USC00362721,40.0136,-78.3653,PRCP,1897,2020,2380.210437357073,2.78387185655798,41.09278211855278,50.45630462414927,73.12000000000003,88.95220919420632,120.7,114.14500000000001,58
USC00363018,41.1183,-75.7278,PRCP,1963,2020,2434.641776770415,2.847534241836743,45.273015001785666,51.23667788937955,62.16347995500797,83.74999999999997,138.2,112.2220000000001,63
USC00363321,40.0961,-75.7514,PRCP,1959,2020,3503.952505345243,4.098190064731279,47.730552885468974,51.321722523635614,87.72999999999998,120.07999999999971,176.3,163.3640000000001,78
USC00363437,40.2306,-75.4353,PRCP,1960,2020,2872.5131595320763,3.359664514072604,46.11822680149034,52.17799289985622,75.595238491658,102.505,171.4,156.56500000000005,70
USC00364214,40.5972,-79.1186,PRCP,1946,2020,1643.0475322774741,1.9216930202075722,40.536162162819856,48.3962102349291,62.49162387620156,71.69987650128456,121.7,101.53999999999994,43
USC00364778,40.1192,-76.4264,PRCP,1952,2020,3080.558566848154,3.6029924758457943,44.168958778355574,50.66032512132353,61.30000000000001,82.4626686934798,196.6,138.3620000000004,75
USC00364896,40.3333,-76.4667,PRCP,1948,2020,2737.910655837285,3.202234685189807,42.691684013959716,51.50621835297548,74.46747229334989,102.82,224.8,164.83199999999994,65
USC00364934,40.8222,-75.6961,PRCP,1934,2020,2610.435841284303,3.053141334835442,46.23051468862958,50.7375235834928,58.67699782518187,69.75657745183409,124.7,112.72999999999996,64
USC00364992,40.5864,-77.5692,PRCP,1938,2020,2467.2367654960876,2.885657035667939,41.83230114310032,51.3639719711741,66.24174432333798,75.7,137.2,108.69999999999993,61
USC00365790,40.8847,-77.475,PRCP,1949,2020,2282.238410309619,2.669284690420607,50.49112202683362,59.46811709116926,67.85437140177372,85.55999999999999,122.9,108.54799999999992,53
USC00366194,40.1483,-74.953,PRCP,1915,2020,3479.253385454725,4.069302205210205,44.66452626409112,51.425142267296465,79.26482115950554,97.01086798515637,148.1,132.62899999999996,82
USC00366289,39.7342,-76.5039,PRCP,1924,2020,3647.0177986635285,4.265517893173717,46.5570662579241,54.42,82.27,96.395,213.4,160.6950000000001,84
USC00366927,40.1211,-75.4942,PRCP,1893,2020,2754.087164732075,3.221154578634006,48.83693891110951,56.66,80.78,87.81858115143646,203.2,156.54399999999998,65
USC00367029,41.7394,-75.4464,PRCP,1924,2020,2457.2075312943757,2.8739269371864045,43.30637943745005,52.62523711786655,62.59,89.02999999999997,120.7,112.435,58
USC00368073,40.0589,-77.5214,PRCP,1910,2020,2361.7617142656927,2.762294402649933,42.9228540880687,51.898661046614635,69.1,84.59842356014815,115.6,102.24100000000001,62
USC00368244,39.9969,-79.0833,PRCP,1949,2020,2281.897174002772,2.668885583628973,39.39490462782055,45.88587539140454,60.86353269434697,68.75614453592739,84.1,82.054,63
USC00368308,39.8583,-77.4775,PRCP,1940,2020,3359.5014200480023,3.929241426956728,43.22926787917302,53.63077455411122,72.2310915317436,110.72000000000007,160.5,159.12300000000002,82
USC00368379,39.8692,-76.8636,PRCP,1932,2020,3058.078631860738,3.576700154223085,45.369150787971336,53.86,66.50219736849476,84.29999999999998,132.1,117.8180000000001,75
USC00368449,40.7933,-77.8672,PRCP,1893,2020,2445.6165621228342,2.8603702480968822,45.38814355231957,54.68226241733555,67.8,77.94999999999993,128.3,107.82600000000006,59
USC00368469,41.4039,-78.0183,PRCP,1969,2020,1767.324888090034,2.067046652736882,49.411908296466805,53.31195383017153,64.0,81.3,129.5,121.38000000000002,41
USC00368596,41.0147,-75.2069,PRCP,1910,2020,3299.363054314336,3.8589041570927907,50.414662801328376,60.60356286738123,85.51004313586,117.44999999999999,167.1,154.70999999999995,71
USC00368692,41.9478,-75.6047,PRCP,1935,2020,2299.4273179373463,2.6893886759501124,42.071077797910476,46.2,57.06059337054444,83.525,149.6,127.65500000000011,56
USC00368905,41.7511,-76.4431,PRCP,1894,2020,2119.947725501393,2.4794710239782374,41.47434504757246,45.9460833756434,56.71967333267001,68.29999999999998,137.2,106.62399999999987,57
USC00374266,41.4903,-71.5431,PRCP,1893,2020,3367.0656476265235,3.938088476756168,40.29922271219198,47.16425564093463,60.61395718939066,69.35499999999996,110.5,107.74100000000001,90
USC00379423,41.9844,-71.4908,PRCP,1948,2020,3285.611893830922,3.8428209284572183,43.815584446370266,48.72421533053379,61.411978292532766,80.0722225231228,128.3,115.69999999999995,85
USC00380184,33.4408,-79.5672,PRCP,1962,2020,5354.540162165198,6.2626200727078345,39.419999999999995,47.079574915973424,83.05000000000004,98.90499999999999,157.5,134.6,144
USC00380204,34.2939,-82.5328,PRCP,1952,2020,3795.13030648306,4.438748896471415,44.230000000000004,49.900000000000006,63.907875705526536,82.50999999999995,115.6,112.44899999999998,104
USC00380448,33.3022,-81.0297,PRCP,1951,2020,5248.0455508707955,6.138064971778708,36.57766757695059,45.967616213578545,70.1,105.32000000000002,212.1,172.03200000000095,143
USC00380506,33.9,-81.5389,PRCP,1894,2020,4588.3957079425945,5.366544687652158,40.882370220950214,51.55713256653182,63.5,88.9,146.1,106.76400000000007,128
USC00381093,33.5214,-79.0975,PRCP,1957,2020,7401.233548936467,8.65641350752803,36.56131579040973,50.960000000000015,78.38,104.55,373.6,182.3180000000003,195
USC00381277,34.0906,-82.5883,PRCP,1899,2020,4250.348543994439,4.971167887712794,38.67275272636231,45.98146607162795,60.320000000000014,75.30999999999999,167.1,147.32199999999972,119
USC00381462,34.8572,-80.9133,PRCP,1906,2020,4798.659519304526,5.612467274040381,39.56214199644809,51.228736515162005,67.34,86.25999999999996,197.4,127.8599999999999,127
USC00381588,34.7028,-79.8822,PRCP,1893,2020,5528.962780381396,6.4666231349490015,38.450078451603545,47.05165196542971,81.43000000000006,101.16999999999996,273.1,204.14799999999929,144
USC00381633,34.6844,-81.1956,PRCP,1922,2020,4798.361285386502,5.612118462440352,39.84842759347312,44.800000000000004,70.7,92.225,181.1,144.488,130
USC00381944,33.9914,-81.0242,PRCP,1930,2020,4153.0642185498,4.857385050935439,35.01881614796014,39.586793501052455,55.4,90.45000000000002,118.9,110.86500000000001,136
USC00382260,34.3011,-79.8767,PRCP,1896,2020,5461.462716158601,6.387675691413569,37.338915762317555,47.18737106811291,57.305637868726684,73.82499999999996,166.4,151.2909999999999,160
USC00383216,35.0217,-81.0075,PRCP,1928,2020,4418.7353828273535,5.168111558862401,42.315624869061644,47.10000000000001,61.98935773754217,71.25999999999996,166.1,153.72999999999962,122
USC00383433,35.1383,-81.5969,PRCP,1912,2020,4053.422321010266,4.740844819895048,45.97,53.48000000000002,77.84999999999998,98.74499999999995,198.4,182.58900000000003,98
USC00383700,34.5589,-80.8911,PRCP,1940,2020,3660.2315480686566,4.280972570840534,39.496331845417664,45.0,64.8,94.5,161.3,141.2,101
USC00384607,33.7775,-81.8467,PRCP,1957,2020,4682.946527069476,5.477130441016931,41.13794608846226,51.3,70.18,80.24,136.1,103.56599999999997,130
USC00384886,33.8642,-79.7297,PRCP,1937,2020,4822.723512727949,5.6406122955882445,38.04,47.70000000000001,68.96000000000005,88.13999999999999,208.3,142.80399999999992,135
USC00385017,34.4989,-82.0219,PRCP,1901,2020,4262.614068463176,4.985513530366288,40.75081406893547,50.8,70.82000000000001,85.54999999999998,129.8,128.334,112
USC00385200,34.1994,-81.4144,PRCP,1893,2020,4197.511400992983,4.909370059640916,36.655734984411964,44.84056837966311,56.97000000000002,73.94499999999995,106.2,99.43999999999998,132
USC00385232,34.7794,-81.4564,PRCP,1926,2020,4249.947382542936,4.9706986930326735,39.59410311700063,47.671849545183605,62.989999999999995,97.84499999999997,129.5,113.66,118
USC00386293,35.0317,-81.4928,PRCP,1940,2020,3780.368505678773,4.421483632372834,38.191930511765214,49.429903957502425,65.18000000000002,99.73999999999998,181.9,181.108,100
